UniprotID_1,UniprotID_2
Q02246,Q12860
Q9UBR5,P51679
O15335,P05556
O15335,P17301
Q9P2M7,Q9Y624
P28827,O60716
P28827,P28827
P14151,Q9NZ53
P28906,P16109
P28906,P14151
P25063,P12931
P25063,P40763
P25063,P16109
P0C0L5,P17927
P0C0L5,P15529
P0C0L4,P15529
P0C0L4,P17927
P0C0L4,Q9P296
P0C0L4,Q16581
P15529,P01024
Q9BXJ0,Q9BXJ0
Q9BXJ0,Q9BY79
Q9BXJ1,P30518
Q9NPY3,P22681
P02745,Q2VPA4
P02745,Q6UVK1
P02745,P17927
P02745,Q9NPY3
Q10588,Q03135
P22003,P36894
Q30201,P02787
P25311,P06756
Q14114,P78509
P05090,P48357
Q9Y5C1,P06858
Q9Y5C1,P05106
Q9Y5C1,P06756
Q9Y5C1,P08648
P02768,P12931
P02768,P98164
P02765,P06213
P21926,Q14005
P21926,Q969P0
Q9UKQ2,P13612
O75077,P05106
O75077,P08648
P01023,P07288
P01023,Q07954
Q96DA0,Q9Y2C9
Q96DA0,O60602
Q96DA0,O00206
Q96DA0,O60603
Q96DA0,P61073
P43121,P43121
Q2MV58,Q5HYA8
P00995,Q8IZ57
P00995,P00533
O43914,Q13241
O43914,Q13094
O43914,Q9NP99
Q8NFY4,Q9UIW2
Q8NFY4,P35968
Q8NFY4,O43914
Q8NFY4,Q9NZC2
Q9H2E6,Q9HCM2
Q9H2E6,O75051
Q9NTN9,O15031
Q9NPR2,Q96PD2
Q9NS98,O60462
O95025,O14786
P06702,P42345
P06702,O00206
P05109,P35222
P05109,P42345
P05109,Q00987
P05109,O00206
P10153,O60603
Q6NW40,Q92859
P02753,Q9BX79
Q07326,P17948
Q8NBP7,P01130
Q8NBP7,P98155
Q9HBW1,O14920
Q96CW9,Q9HBW1
Q8N2Q7,Q05586
Q8N2Q7,Q9HDB5
Q8N2Q7,Q9Y4C0
Q8N2Q7,Q9ULB1
Q8N2Q7,P58400
Q8N2Q7,P58401
Q8N2Q7,Q9P2S2
Q99972,O75084
Q99972,Q9ULV1
Q99972,Q9NPG1
Q99972,Q9ULW2
Q99972,Q9UP38
Q02817,O95994
P09237,P16144
P09237,P16070
P09237,P48509
P09237,Q15303
Q16674,Q9ULB5
Q08431,P09619
Q08431,P05106
Q08431,P06756
Q9NQ76,P78562
P21941,P56199
P21941,P05556
P23352,P11362
Q6UXB1,Q9H665
Q6UWQ7,Q9H665
Q6UW32,Q9H665
P32247,P00533
P32247,Q05397
P32247,P19419
P60033,P15311
P60033,P51654
Q08830,P00533
Q15485,Q07954
Q6V0I7,Q96JQ0
P00488,P05556
P00488,Q13797
P00488,P13612
Q12805,P00533
Q9UBU2,O75581
Q9UBU2,Q8NCW0
P81534,P51684
P81534,P41597
P07585,P01137
P07585,P00533
P07585,P08581
P07585,Q15303
Q96CG8,Q05397
Q96CG8,P49841
Q96CG8,O60353
Q96CG8,Q13467
Q96CG8,Q9NPG1
Q8IWV2,P23470
P19835,P61073
O43866,P06127
P04003,Q07954
P04003,Q13873
P04003,P25942
P02746,Q07954
P12645,P27037
P12645,Q13705
P21810,O00206
P21810,O60603
P78380,P29474
P78380,Q04206
P78380,P31749
Q86X29,Q8NHG8
Q99218,P11279
Q99217,P11279
Q99965,P05556
Q99965,P23229
Q99965,P21926
Q99965,P26010
Q99965,Q13797
O75610,P13385
Q12918,Q9UHP7
P43626,P29350
P43626,Q06124
P41217,Q8TD46
P58166,Q13705
P58166,P27037
P43628,P29350
Q13740,P30203
P30203,Q13740
Q9BZW8,O60880
Q9BZW8,O96013
Q9BZW8,P07332
Q9BZW8,P09769
Q9BZW8,Q13094
Q9BZW8,P15498
Q9BZW8,P09326
P09326,P06729
P09326,Q9BZW8
Q6UVW9,D3W0D1
P55103,P36896
P55103,Q04771
P55103,P27037
P55103,Q13705
O00292,Q13705
O00292,P13385
P13747,Q13241
P13747,P26717
P13747,P26715
P13747,P26718
P55774,P51677
P55774,Q92597
P55774,Q9UKR5
P55774,P51685
Q92478,Q9NZS2
Q495A1,Q92692
O15230,P16144
O15230,P23229
O15230,P50895
O15230,P48509
Q99259,Q14833
P20396,P34981
P01225,P23945
O60760,Q9Y5Y4
P17752,Q8IWU9
P17752,P34969
P17752,P50406
P17752,P47898
P17752,Q13639
P17752,P28335
P17752,P41595
P17752,P28223
P17752,P30939
P17752,P28566
P17752,P28222
P17752,P08908
Q16613,P49286
Q16613,P48039
P19113,Q9Y5N1
P19113,P25021
P19113,P35367
P19113,Q9H3N8
P13591,P23471
P13591,P21802
P13591,Q9Y6N7
P13591,P56159
P13591,P11362
P13591,Q96MS0
O15041,O14786
O15041,Q9Y4D7
Q13591,P08581
Q13591,Q9ULL4
P04070,P07204
P04070,Q9UNN8
P02787,Q9UP52
P02787,P02786
P25940,O75056
P02776,P10145
P02776,P34741
P02776,Q9UNN8
P02776,P01130
P02776,P21802
P02776,P49682
P02776,P07204
P07204,Q00613
Q9UNN8,P07204
Q9UIW2,P46531
P48651,Q8WTV0
P48651,Q6NYC1
Q96B86,Q92859
P43146,O75553
O00634,Q92859
O00634,Q4KMG0
Q9Y2I2,Q9HCJ2
Q13477,P13612
Q13477,P16070
Q13477,P26010
Q13443,P05556
Q13443,P23229
Q13443,P26006
Q13443,P18084
Q13443,P06756
Q8NEJ0,P45983
Q8NEJ0,P48509
Q8NEJ0,P08865
Q8NEJ0,P16144
Q8NEJ0,P26012
Q8NEJ0,P23229
P07942,P05556
P07942,P48509
P07942,P16144
P07942,P26012
P07942,P23229
P00747,P17936
P00747,P00450
P00747,P98164
P00747,P05556
P00747,P13726
P00747,P55085
P00747,P25116
P00747,Q9HBL7
P00747,Q13797
P25391,Q8IU80
P25391,P08865
P25391,P21589
P25391,P05556
P25391,P17301
P25391,P56199
P25391,P16144
P25391,P26012
P25391,P23229
P25391,Q13683
P00491,P26992
Q15762,O96013
Q15762,P07332
Q15762,P09769
Q15762,P15498
P40200,Q92692
P15151,Q495A1
P15151,Q9NQS3
P15151,Q15762
P15151,P40200
P31025,Q6UX01
Q9C0C4,O15031
Q9Y4D7,Q9H3S1
Q9H3S1,Q9Y4D7
Q9H3S1,Q9ULL4
Q9H3S1,O15031
Q9H3S1,O43157
Q9NNX6,P04049
Q9NNX6,Q04206
Q9NNX6,P32942
P06729,P09326
P19256,P06729
P40222,Q16623
P40222,Q12846
P40222,Q13277
P01568,P48551
P01568,P17181
P05015,P48551
P05015,P17181
P01570,P48551
P01570,P17181
P01566,P48551
P01566,P17181
P32881,P48551
P32881,P17181
P01567,P48551
P01567,P17181
P05013,P48551
P05013,P17181
P01569,P48551
P01569,P17181
P05014,P48551
P05014,P17181
P32971,P28908
O43508,P40763
O43508,Q92934
O43508,Q93038
O43508,Q9NP84
O60383,P36897
O60383,Q96SN7
O60383,Q9H0Q3
O60383,Q13873
O60383,O00238
O60383,P36894
O60383,P27037
P09529,Q13705
P09529,P27037
P09529,Q8NER5
P09529,P36896
P09529,Q04771
P09529,Q13145
Q96PD4,Q96F46
Q9H293,P12931
Q9H293,P00533
Q9H293,P40763
Q9H293,Q9NRM6
Q6IA17,Q99836
Q8WWZ1,P14778
Q8WWZ1,Q6IA17
Q8WWZ1,Q9NP60
Q8WWZ1,Q9HB29
Q8WWZ1,Q9NZN1
Q9UBH0,Q9HB29
P18510,P14778
P18510,P27930
Q9NRJ3,O00590
Q9NRJ3,P51677
Q9NRJ3,P46092
O00182,Q8TDQ0
Q7Z6A9,Q7Z7D3
Q7Z6A9,P11912
Q7Z6A9,Q92956
Q9BQ51,Q16342
Q9BQ51,Q15116
Q9Y6W8,O00459
Q9Y6W8,P27986
O75144,Q9Y6W8
Q9UNG2,P40763
Q9UNG2,Q9Y5U5
P30511,Q8N423
P30511,P43630
P30511,P43629
P30511,Q8NHL6
P10321,Q8N423
P10321,P43632
P10321,Q8N6C8
P10321,P43626
P10321,P43628
P10321,Q8NHL6
P01889,P43628
P01889,Q8N423
P01889,Q13241
P01889,P43629
P01889,P27824
P01889,Q8NHL6
Q8N8S7,Q14247
Q13349,P41240
O75578,P41240
Q13683,P41240
Q13797,P41240
P06756,Q05397
P06756,P41240
P06756,Q13418
P53708,P41240
P56199,P41240
P56199,P17706
P17301,P41240
P38570,P41240
Q9HBL0,P42336
Q9HBL0,P07384
Q14185,P46109
Q14185,P63000
Q14185,P46108
Q9H0C8,Q13418
Q16827,P29323
Q16827,P54764
Q16827,Q16288
Q16827,P49023
Q9NVD7,Q13418
Q9NVD7,Q15569
P48059,O43521
P18206,O95786
P18206,P12931
P18206,P17252
P18206,P07384
P18206,P60709
Q9UNA1,P61586
Q92882,P12931
O43150,Q14289
O43150,P84077
Q93052,P50552
Q15052,P31749
Q15052,P01112
Q15052,Q9NZN5
Q15052,P22681
Q15052,Q13153
Q15052,Q05397
Q15052,P63000
Q15052,Q9Y2X7
Q9ULH1,Q14289
Q9ULH1,P84077
Q9ULH1,P12931
O75815,P63000
O75815,Q13153
O75815,P42336
Q96MI6,O14920
Q96MI6,Q13153
O75962,P61586
O75962,Q05397
O75962,P63000
O75962,P10586
O75962,P21333
O15144,P60709
P63010,P32121
Q9NRI5,P43034
Q9NRI5,P33176
Q9NRI5,Q9GZM8
Q9UHD8,Q6ZSZ5
O15078,P61006
O43303,O15078
P26022,P08603
P20908,O75056
P28300,P42261
P28300,O95967
P04114,P98164
P04114,P78380
P04114,Q86X29
P04114,P01130
P55157,P04114
P01350,Q8N122
P01350,P48764
P01350,P57059
P01350,Q15831
P01350,P49023
P01350,P32239
P23510,Q12933
P23510,P43489
Q99665,Q14765
Q8TEV9,O75385
Q16181,Q02224
Q13901,P20393
O43660,P52272
P52272,O00141
O00463,P25942
O75665,Q13099
P62324,P17482
P21854,Q92854
P28356,O00470
P0DN87,P22888
Q92890,P01730
Q8TAT6,Q92890
P30047,P30793
Q9Y2T4,P12931
O43347,P49757
Q9UPW6,Q9H3D4
Q9NZD4,P69905
O00330,P26367
O00330,Q99626
Q15744,P53567
Q8TDN4,Q00535
Q8TDN4,P24941
Q8NFT8,P46531
Q8WWM7,P40238
Q8WUJ0,Q969H0
O76039,P49418
O76039,O76039
O76039,Q9HCJ2
Q86VZ6,P49116
P02675,P05107
P02675,P05556
P02675,P06756
P02675,P11215
P02675,P08648
P02675,P08514
Q9Y3Z3,P46527
P11940,Q04637
P00451,Q07954
P00451,P07307
P00451,P01130
P00451,P04275
Q99504,P24928
Q99504,P16104
O95967,Q9NRQ2
O95967,Q96FE5
O95967,Q8NEC5
O95967,P29972
O95967,P15502
Q6UN15,P51003
Q5TD97,Q03060
P19447,P19447
P19447,Q13888
P19447,P18074
P18074,P18074
P18074,Q13888
P18074,P19447
Q9UN19,Q02750
P30939,P08754
P30939,P63096
P04843,P35372
Q13207,P15173
Q13207,P15172
O00159,P49023
O75326,P05556
O75326,P56199
O75326,O60486
O60486,O75326
O75177,Q92793
P43320,P26998
P43320,P43320
P43320,P53674
Q01955,Q9NPY3
Q01955,P06756
Q01955,Q08722
P08572,Q9NPY3
P02462,P26012
P02462,P05556
P02462,P56199
P02462,Q9NPY3
P02462,P06756
P53420,Q9NPY3
P54652,P45983
P54652,Q99683
O43462,Q96BA8
Q96K83,Q9UH73
O43829,O43829
Q8TF42,P22681
P28799,P42345
P28799,P19438
P83916,P17302
Q04725,Q9UJU2
Q6UY11,P46531
P58400,Q8N2Q7
O15287,O15287
O15287,Q9NPI8
Q92733,Q9UI95
Q9UQ52,Q04721
Q9UQ52,Q99466
Q9UQ52,Q9UM47
Q9UQ52,P46531
P01222,P16473
Q99608,Q9UBK2
Q9HC77,P46527
O95990,Q9Y243
P02786,O75030
P02786,P49841
P02786,Q92934
P02786,P50549
P02786,Q15831
P02786,P19634
P02786,Q8N122
P02786,P23588
P02786,O14757
P02786,P67809
P02786,P03372
P02786,P25963
P02786,P62753
P02786,P49840
P02786,P02787
Q9P0V3,P02786
P08174,O75385
P08174,P23443
P08174,P31749
P08174,P17927
P08174,P48960
P29279,P11717
P29279,P21802
P29279,Q07954
P29279,P05107
P29279,P11215
P29279,Q15303
P29279,P04629
P29279,P08648
P29279,O75581
Q96T37,P18583
Q15678,P35222
Q15678,P56945
Q15942,P50552
Q14031,Q9NPY3
P42772,P11802
Q9HC98,Q08345
Q9HC98,Q05586
Q9HC98,P50613
Q9HC98,P40763
Q9HC98,Q9P0K8
Q9HC98,P23443
Q9HC98,P14859
Q9HC98,P52732
Q9HC98,O00141
Q9HC98,P0DMV8
Q9HC98,Q96AP0
Q9HC98,P52948
Q9HC98,O95235
Q9HC98,Q08999
Q8WWY8,Q99677
Q8WWY8,Q92633
Q8WWY8,Q9HBW0
Q8N2H9,P51617
P27487,P00813
P27487,P48061
P27487,O14625
Q9UPY3,Q15633
Q15633,Q9UPY3
P15036,P16104
P09936,P37840
P09936,P0CG48
Q9UQB9,O15392
Q9UQB9,Q9NQS7
Q9UQB9,Q96GD4
Q9UQB9,P25963
Q9UQB9,O75410
Q9UQB9,P68431
Q9UPY8,P17676
Q5T4W7,P07949
Q5T4W7,P56159
Q5T4W7,O60609
Q8WW43,P05067
Q8WW43,Q9Y219
Q8WW43,Q92542
Q8WW43,Q9NZ42
Q8WW43,P49768
Q8WW43,P49810
Q6UUV7,P20749
O60542,P07949
O60542,P56159
O60542,Q9GZZ7
Q9UBD9,P40763
Q9UBD9,P42702
Q9UBD9,O75462
Q9UBD9,P40189
Q9UBD9,P26992
Q8NEZ5,O14867
Q16633,P09086
Q16633,P14859
Q15468,Q15468
Q15468,Q13526
Q9NRD9,Q8IW41
Q9NRD9,Q9UH77
Q9NRD9,O43295
Q9NRD9,Q05469
Q9NRD9,P51608
Q9NRD9,P42261
Q9NRD9,Q15746
Q9NRD9,P10636
Q9NRD9,Q92934
Q9NRD9,Q9BY41
Q9NRD9,Q13535
Q9NRD9,Q15831
Q9NRD9,P43403
Q9NRD9,P15498
Q9NRD9,P29317
Q9NRD9,P42224
Q9NRD9,P49768
Q9NRD9,P49841
Q9Y6C9,P55957
Q9HBE1,P78317
Q9BZ95,P01106
Q9BZ95,Q14653
Q8IZL9,Q9UPZ9
Q8IZL9,P24941
P33176,P40763
Q86UP2,P63000
Q86UP2,P61586
Q86UP2,P33176
P46777,O15350
P49789,P35222
Q96A54,Q9UKG1
Q13642,P30304
Q13642,Q06330
Q9Y6X0,Q01105
Q9UHI6,P58012
Q9NZQ7,P33681
Q9NZQ7,Q15116
P60228,P33993
Q7KZF4,Q99685
O43711,P14921
Q9H4P4,P21860
Q9H4P4,P40818
P40818,P00533
P40818,P56817
P40818,Q9H4P4
O94813,P18827
O94813,Q9Y6N7
O94813,Q9HCK4
O94813,Q8WZ75
O94813,P35052
Q8NFU7,Q96SR6
Q8NFU7,O94813
Q8NFU7,P60484
Q8NFU7,P31269
Q15669,P42224
Q15669,P43403
P15882,P01106
P15882,Q15078
Q9NZR2,Q03405
Q9NZR2,O14641
P16885,P47712
P16885,P16885
P16885,P31749
P16885,P00533
Q8IYM1,Q14141
P29374,P06400
Q99527,P29474
Q99527,P00533
Q99527,P50148
Q9Y2K7,Q04206
Q969P5,P15172
Q8WYK2,P05412
Q8WYK2,P15336
Q8TDX7,Q15058
Q8TDX7,Q8TDX7
Q8TDX7,P54274
Q8TDX7,P52732
Q8TDX7,P23443
Q96JC9,P55199
Q7Z5L9,P14316
Q8IU81,P15336
Q8IU81,P14316
P19021,O00168
P19021,P01189
Q12982,P60953
P05111,Q04771
P05111,Q13705
P05111,P27037
P05111,Q03167
Q00536,P10644
Q00536,P63104
Q00536,P46459
Q00536,P46527
Q00536,P04637
Q00536,Q00536
Q00536,Q8ND76
Q9Y6I3,Q9Y6I3
Q9Y6I3,P00533
P23515,P20333
P23515,Q86UN2
P23515,Q9BZR6
P23515,Q96FE5
Q9UN36,P05412
O00743,O75385
O00743,P10275
O00743,O43524
O00743,P16104
O00743,P02686
O00743,P78527
O00743,O14965
O00743,O43318
Q96AP0,O14746
P03956,Q05397
P03956,P80098
P03956,P13500
P03956,P01011
P03956,P17301
P03956,P16070
P03956,P02458
Q12972,P50750
Q12972,P29475
Q12972,Q15910
P62330,O60331
P62330,P28482
P62330,P27361
P09958,Q9NQX7
P09958,Q8WY21
P09958,P56817
P09958,Q9UHI8
P09958,Q9H013
P09958,Q92838
P09958,P20382
P09958,P32926
P09958,P09958
P09958,Q07954
P09958,P46531
Q14232,P49770
Q14118,P55268
Q14118,P07942
Q14118,Q16363
Q14118,P24043
Q14118,P17252
Q14118,P19174
Q9UKV0,Q02078
Q9NXV6,P04637
P30519,P69905
O00763,Q13085
Q6ZMJ4,P07333
Q9NYF0,O14641
Q99985,O14786
Q99985,Q9Y4D7
Q99985,O60462
Q96K30,O14757
Q96K30,P04637
Q96K30,Q06330
O43781,O43781
O43781,Q96EB6
O43781,P16220
O43781,P84243
O43781,Q96B36
Q9UHF5,Q9NRM6
Q96F46,Q16552
Q16552,P17676
Q16552,P42224
Q16552,O00141
Q16552,P29474
Q16552,Q04206
Q16552,O43318
Q16552,Q8NAC3
Q16552,Q96F46
P29460,Q5VWK5
P29460,Q99665
P29460,P42701
Q14186,P06400
Q14186,Q14209
Q14186,P28749
Q14186,Q01094
Q6ZRS2,P10275
P61457,P35680
P55895,P15918
P55895,P42345
P15918,P55895
P15918,P42345
Q9Y448,Q8N4N8
P54821,P11831
Q13352,P05106
Q13352,P18084
Q93098,Q14332
Q93098,Q9UP38
Q93098,Q9ULV1
Q93098,Q9H461
Q93098,O00144
Q93098,Q13467
Q93098,Q9ULW2
Q93098,O75084
Q93098,O60353
Q93098,O75581
Q93098,Q9NPG1
Q13615,P42345
Q12974,P24941
Q16629,Q9UBU9
Q8TEU7,P01111
Q8TEU7,P01112
O00443,P06730
P17481,P40426
P17481,P40424
Q86VS8,Q9UEW3
Q86VS8,P21757
Q16661,Q02846
Q16661,P25092
Q02747,P25092
Q9UKV5,P55072
P16473,Q14160
P16473,P50148
P16473,Q5JWF2
P16473,P63092
P16473,P84996
P16473,O95467
Q96T91,P16473
P63211,P62873
P63211,P19174
P63211,P48736
P63211,P42336
O15085,P61586
Q15691,P17676
O95684,Q15691
Q8NG68,Q6PEY2
Q8NG68,P68363
Q8NG68,Q71U36
Q8NG68,Q9BQE3
Q8NG68,P0DPH7
Q8NG68,P0DPH8
Q8NG68,Q9NY65
Q8NG68,P68366
P32927,P23458
P32927,P29353
Q96PY6,Q99689
Q96PY6,Q9UHY8
Q96PY6,Q04917
Q96PY6,Q14738
Q96PY6,Q12888
Q96PY6,P46100
Q96PY6,Q9UBT7
Q96PY6,P49815
Q96PY6,Q9Y496
Q96PY6,O14777
Q96PY6,Q92698
Q96PY6,P40337
Q96PY6,P21796
P84103,Q9UBU9
Q9NS75,O95837
Q9NS75,P19086
Q9NS75,P08754
Q9NS75,P50148
Q9HAZ2,P37231
Q9HAZ2,P12755
P02741,P05231
P02741,P10636
P02741,P29474
P02741,P19174
P02741,P35568
P02741,P78380
Q9UJX2,Q9UJX3
Q9UJX2,Q9UJX4
Q9UJX2,Q9UJX5
Q9UJX2,Q9UJX6
Q9UJX2,Q9UM13
Q9UJX2,Q9H1A4
Q9UJX2,Q13042
Q9UJX2,Q9UM11
Q9UJX2,P30260
Q9UJX6,Q9UJX3
Q9UJX6,Q9UJX4
Q9UJX6,Q9UJX5
Q9UJX6,Q9UM13
Q9UJX6,Q9H1A4
Q9UJX6,Q9UJX2
Q9UJX6,Q13042
Q9UJX6,Q9UM11
Q9UJX6,P30260
Q9UJX6,O14640
Q9Y3C5,Q96J02
P35548,Q96T58
Q9Y2H1,P46937
Q9Y2H1,O60285
Q9Y2H1,Q9Y5J3
Q9Y2H1,P31946
Q9Y2H1,Q96QF0
Q9Y2H1,Q9Y2H1
P15924,Q16625
P15924,P15924
P15924,Q05397
P30154,P11233
P30154,P67775
O00444,P61160
O00444,P31947
O00444,Q96RT7
O00444,O96004
O00444,Q99741
O00444,O14965
O00444,Q9UPN4
O00444,Q15468
O00444,P04637
O00444,Q15154
O00444,O43303
O00444,Q969U6
O00444,Q9HC77
O00444,O00444
Q8IWQ3,Q00536
Q8IWQ3,P10636
Q8IWQ3,Q8IWQ3
Q8IWQ3,Q13153
Q8IWQ3,P30291
Q8IWQ3,P30307
Q8IWQ3,P49815
Q8IWQ3,Q13131
Q8TE77,P23528
P30260,Q9UJX3
P30260,Q9UJX4
P30260,Q9UJX5
P30260,Q9UJX6
P30260,Q9H1A4
P30260,Q9UJX2
P30260,Q13042
P30260,Q9UM11
P30260,Q12834
P30260,Q9UM13
P22314,P0CG47
O75886,P23458
O75886,Q96CG3
Q03393,Q03393
Q03393,Q14847
Q03393,P12931
Q03393,P50552
O60331,P63000
O60331,P61586
O60331,P12931
P42262,P42261
P42262,P42262
Q96NX5,P16220
Q96NX5,Q09472
Q96NX5,Q14012
Q96NX5,Q13085
Q96NX5,O43432
Q9H228,P08754
Q9H228,P63096
Q5T9L3,P56704
P25791,P17542
Q9H237,P56704
Q9BZE9,Q9H867
P08311,P48061
P08311,P17936
P08311,P01024
P23946,P03956
P23946,P14138
P23946,P05305
Q9Y5Z9,P01112
P26010,P12931
P26010,P41240
P26010,Q05397
P28698,P17252
O14713,P26010
O14713,P05106
O14713,P05107
O14713,P26012
O14713,P18564
O14713,P18084
O14713,P16144
O14713,P05556
O14793,Q13705
O95633,O14793
Q9Y266,P53350
Q9P2J9,P10275
Q9P2J9,O43524
Q9P2J9,P29803
Q9P2J9,P08559
Q9P2J9,Q15797
Q9Y2H9,P60484
Q8TBB1,P49757
Q8TAP4,Q02577
Q5JTC6,O75581
Q5JTC6,P49841
Q5JTC6,O15169
Q5JTC6,P25054
Q5JTC6,Q9HCP0
Q5JTC6,P35222
Q5JTC6,P19544
Q86U70,P50458
P52948,Q14974
P52948,P52948
O15294,P23443
O15294,P31749
O15294,P08047
O15294,Q8NFU7
O43151,O15294
Q13555,Q16625
Q13555,P0DP23
Q13555,Q92934
Q13555,P40763
Q13555,P10276
Q13555,Q15906
Q13555,P09417
Q13555,P05787
Q13555,Q00613
Q13555,P14136
Q13555,P16220
Q13555,Q9Y281
Q13555,P17676
Q13555,P16615
Q13555,P17600
Q13555,Q9NZV8
Q13555,Q96A00
Q13555,Q12959
Q13555,P08670
Q13555,P40189
Q13555,P78352
Q13555,P21817
Q13555,P29475
Q13555,P13639
Q13555,P04049
Q13555,P26678
Q13555,Q96PM5
Q13555,P35270
Q13555,Q92736
Q13555,P07101
Q13555,P55042
Q13555,P28329
Q13555,Q15121
Q13555,Q15746
Q13555,P42224
Q13555,Q01970
Q13555,P21333
Q13555,P42261
Q13555,P48058
Q13555,Q03060
Q13555,P18846
Q13555,P05783
Q13555,Q13555
Q13555,P98082
Q13555,O43318
Q13555,P00533
Q13555,O60266
Q13555,Q9Y618
Q13555,Q9UQL6
Q9NZS9,Q14790
P02647,P02649
P02647,O95477
P02647,P04180
P49810,Q99466
P49810,Q9UM47
P49810,Q04721
P49810,P46531
P49810,P05067
P49810,Q9Y219
P15289,P69905
P15289,P68871
P13945,P38405
P13945,Q5JWF2
O95433,P30793
O95433,P08238
O95433,P07900
Q6Q0C0,Q99759
Q76LX8,P04275
P04275,O00300
P04275,P08514
P04275,P07359
P04275,P00451
P04275,Q76LX8
Q9UDY2,P46937
Q9UDY2,Q9GZV5
P20265,P20265
Q9HAT8,P51617
P61371,P35222
Q5D1E8,P17542
Q5D1E8,P23769
P01266,O75460
P01266,Q13546
P01266,P35568
P01266,P12931
P01266,Q6R327
P01266,Q92736
P01266,P78347
P01266,Q00613
P01266,P98164
P01266,P07306
P07202,O60674
P07202,P01266
O00170,P35869
O00170,P04155
P35869,P10275
P35869,P03372
P35869,P00533
P35869,P04798
Q01664,Q12857
Q01664,P08047
Q01664,Q13547
Q9UBL3,O43435
Q9UBL3,P23771
P43378,P04626
P43378,P00533
P43378,P46459
P43378,P10912
P43378,P06213
P32238,P09471
P32238,P50148
P32238,P08754
P32238,P30679
P32238,O95837
P32238,Q5JWF2
P32238,P38405
P32238,P63096
P28289,P06753
P28347,Q9GZV5
P45452,P80098
P45452,Q07954
P45452,P02458
O00168,Q13794
P43034,P30622
Q8WVJ2,P43034
Q9UKV8,Q9UKV8
Q9UBP5,P27540
Q9UBP5,P46531
P41225,P35222
Q8IYU2,P63000
Q4G148,P46531
Q4G148,Q04721
P35269,P13631
P35269,Q9Y5B0
P35269,P35269
P04839,P26678
P31152,Q13480
P31152,Q9UQC2
P31152,Q16659
P31152,P31152
P31152,Q8IW41
P20810,P20807
P20810,P17655
P20810,P07384
Q6W2J9,O15379
Q6W2J9,Q13547
Q6W2J9,Q9UQL6
Q6W2J9,P41182
Q6W2J9,Q99496
P35368,P38405
P35368,O95837
P35368,Q5JWF2
P50406,Q9UD71
P50406,P06241
P50406,Q5JWF2
P50406,P50148
P50406,P19086
P50406,Q14344
P50406,P09471
P50406,P38405
P50406,P63096
P50406,O95837
P28335,P13639
P28335,Q03113
P28335,P63096
P28335,P19086
P28335,P09471
P28335,P50148
P28335,P08754
P28335,P30679
P28335,O95837
P18825,P19086
P18825,P09471
P18825,P08754
P18825,P63096
P18089,P08754
P18089,P63096
P18089,Q03113
P18089,P19086
P29275,P50552
P29275,P19086
P29275,P08754
P29275,P09471
P29275,P38405
P29275,P63096
P29275,Q5JWF2
P29275,P50148
P29275,O95837
P28221,P19086
P28221,O95837
P28221,P63096
P28221,P09471
P28221,P08754
Q9Y2T6,Q14344
P42127,P33032
P42127,P32245
P42127,P41968
P42127,Q01718
P42127,Q9Y624
P42127,O60291
P42127,O75882
P42127,Q01726
Q9HC97,Q14344
Q9HC97,P09471
Q9HC97,P19086
Q9HC97,P08754
Q9HC97,P63096
Q9HC97,Q03113
Q9UPC5,P09471
Q9UPC5,P08754
Q9UPC5,P63096
P32249,P63096
P32249,P08754
P32249,P19086
P32249,P09471
P32249,Q03113
Q13304,P08754
Q13304,P50148
Q13304,P09471
Q13304,P63096
Q9BXC1,Q14344
Q9BXC1,Q5JWF2
Q9BXC1,P38405
Q9UNW8,P38405
Q9UNW8,P30679
Q9UNW8,O95837
Q9UNW8,P19086
Q9UNW8,Q5JWF2
Q9UNW8,P50148
Q9UNW8,P09471
Q9UNW8,P08754
O14843,Q03113
O14843,P08754
O14843,P63096
O14842,Q5JWF2
O14842,P09471
O14842,Q03113
O14842,P50148
O14842,P38405
O14842,P63096
Q8TDV5,P38405
Q8TDV5,P19086
Q8TDV5,P63096
Q8TDV5,P08754
Q8TDV5,P09471
Q8TDV5,Q5JWF2
Q8TDV5,O95837
Q8TDV5,P50148
P21917,P63096
P21917,P19086
P21917,P09471
P21917,P08754
O15552,Q02156
O15552,Q5JWF2
O15552,P38405
O15552,Q14344
O15552,P09471
O15552,P50148
O15552,Q03113
O15552,P30679
O00398,O95837
O00398,Q03113
O00398,P09471
O00398,P08754
O00398,P63096
O00398,Q14344
O00398,P19086
Q15391,O95837
Q15391,P08754
Q15391,P63096
Q15391,P19086
Q15391,P09471
Q96G91,P09471
Q96G91,P19086
Q96G91,P50148
Q96G91,P08754
Q96G91,Q5JWF2
Q96G91,P63096
Q96G91,O95837
Q96G91,P38405
P01563,P52630
P01563,P42224
P01563,P48551
P01563,P17181
Q96P68,P19086
Q96P68,P09471
Q96P68,P08754
Q96P68,Q5JWF2
Q96P68,O95837
Q96P68,P50148
Q96P68,P63096
Q96P68,P38405
P21462,P50552
P21462,P08670
P21462,P08754
P21462,P63096
P21462,O95837
Q15077,P35222
Q15077,P38405
Q15077,P09471
Q15077,Q14344
Q15077,Q03113
Q15077,P30679
Q15077,P19086
Q15077,Q5JWF2
P35408,Q92934
P35408,P35222
P35408,P06241
P35408,P63096
P35408,P38405
P35408,Q5JWF2
Q13258,P38405
